Subject,ActivityName,Offset,body_acc_x,body_acc_y,body_acc_z,body_gyro_x,body_gyro_y,body_gyro_z,Activity,WindowID
2,Running,185,-1.07290683,0.530948109,10.30804873,0.76882246,0.669618211,0.053717211,2,1
2,Running,186,-0.621272016,0.616324856,9.774840394,0.853994925,0.814792902,0.055509598,2,1
2,Running,187,-0.974932228,0.283998091,9.554274002,0.602741408,0.903983723,0.026935088,2,1
2,Running,188,-0.774210114,0.844585068,9.767425005,0.682590133,0.67963631,-0.050712377,2,1
2,Running,189,-0.797824698,0.860888445,9.753791633,0.653135154,0.735118184,-0.040156126,2,1
2,Running,190,-0.820398787,0.883542413,9.813572499,0.757903681,0.388874509,0.019552128,2,1
2,Running,191,-0.530912215,0.917286984,9.746664952,0.670129681,0.764660348,-0.015535345,2,1
2,Running,192,-0.506353713,0.745575336,10.07032205,0.88066489,0.458005955,0.011952769,2,1
2,Running,193,-0.506790909,0.570977377,9.927563306,0.797306974,0.657467144,0.017597847,2,1
2,Running,194,-0.158583992,1.377190562,9.72811939,0.863760106,0.5094255,0.002616611,2,1
2,Running,195,-0.268797944,1.003814487,9.833398823,0.667984947,0.514791043,0.012148951,2,1
2,Running,196,-0.143002362,0.676110067,9.668387405,0.998749521,0.68368694,-0.123607095,2,1
2,Running,197,-0.450089963,1.19818787,10.04374815,0.853159388,0.321813649,0.010762809,2,1
2,Running,198,-0.299466753,0.980577106,10.00138762,0.848972236,0.371788763,-0.033817491,2,1
2,Running,199,-0.35322312,0.94552554,9.45676127,1.051055379,0.326853023,-0.021504233,2,1
2,Running,200,0.080656862,1.519223752,9.6791674,0.924089689,0.404334194,-0.021239021,2,1
2,Running,201,0.302515126,0.958095742,9.508102451,1.062260179,0.194490329,0.109809595,2,1
2,Running,202,-0.171328598,1.010150581,10.06259787,1.110881503,0.398837738,-0.000822339,2,1
2,Running,203,0.40830133,0.869622858,9.788937164,0.928767759,0.322034964,-0.012331231,2,1
2,Running,204,-0.116496197,1.160121452,9.775634634,1.030934214,0.1896722,-0.004868122,2,1
2,Running,205,-0.03867856,0.962201628,9.71081599,0.980222337,0.190523518,0.012074857,2,1
2,Running,206,0.350425412,0.997633314,10.01950251,1.007831536,0.273775914,0.049707402,2,1
2,Running,207,0.389463447,0.616202867,9.77314038,1.046224621,0.061537606,0.035892231,2,1
2,Running,208,0.66311247,1.057662723,9.644981702,0.926733347,0.163099941,-0.093826224,2,1
2,Running,209,0.780111921,0.701725803,9.964166773,1.015557804,-0.023781337,0.034899473,2,1
2,Running,210,0.49080474,1.003375665,10.20959733,0.910188738,-0.055178807,-0.02990965,2,1
2,Running,211,1.019776091,0.923367026,9.827253271,1.086030492,-0.351528646,0.051273438,2,1
2,Running,212,0.321387594,0.777941034,9.467212259,0.871866745,-0.225104573,0.103195642,2,1
2,Running,213,0.665440322,0.643101838,9.851438957,1.011542287,-0.288395511,-0.060949677,2,1
2,Running,214,0.705093978,0.933833795,10.01634219,0.897940015,-0.042169583,-0.042549864,2,1
2,Running,215,0.815970659,0.888481663,9.505017153,1.056710074,-0.231869299,-0.032808873,2,1
2,Running,216,1.086127969,0.904845398,9.666510911,1.008746885,-0.30977536,0.05083946,2,1
2,Running,217,0.573766021,0.54346597,9.574380379,1.079651593,-0.079902042,-0.009732343,2,1
2,Running,218,1.034227707,0.775567886,9.902992479,1.091010595,-0.298051199,0.032484605,2,1
2,Running,219,1.223139747,0.549325514,9.884199113,0.982700008,-0.310315721,-0.049736493,2,1
2,Running,220,1.102464944,0.454511122,9.944980136,1.021438993,-0.309380394,-0.017043874,2,1
2,Running,221,1.164535143,0.206343983,9.537128464,0.99400573,-0.550911972,-0.132513203,2,1
2,Running,222,1.007263091,-0.153909131,9.768169598,1.0293288,-0.410993838,-0.007362051,2,1
2,Running,223,1.144250686,-0.021403428,10.12209522,1.01577526,-0.57761213,0.003568869,2,1
2,Running,224,0.895558861,0.385259032,9.50407811,0.713103402,-0.412989665,0.030434324,2,1
2,Running,225,1.324649463,-0.239548712,10.18970545,0.776511516,-0.698087391,0.029391886,2,1
2,Running,226,0.949492606,-0.237481283,9.557916539,0.778340777,-0.728477369,-0.060237305,2,1
2,Running,227,1.044605779,-0.380262379,9.863204056,0.733468695,-0.601465883,0.041142456,2,1
2,Running,228,0.709386119,0.194872484,9.729161005,0.89451501,-0.704021717,0.022577663,2,1
2,Running,229,1.048570352,-0.345153349,10.04127715,0.81145751,-0.643359675,-0.017570424,2,1
2,Running,230,0.806715374,-0.430907292,9.726245195,0.846526634,-0.704496743,0.024488437,2,1
2,Running,231,1.100667226,-0.293962852,9.751461321,0.703372583,-0.58600985,0.083601554,2,1
2,Running,232,0.824383523,-0.203455767,9.960465377,0.580622645,-0.761449613,-0.00289603,2,1
2,Running,233,1.021539112,-0.277635844,10.03437576,0.683128682,-0.621883968,0.014295007,2,1
2,Running,234,0.739808954,-0.729497599,9.707958688,0.609260913,-0.768000223,-0.01512838,2,1
2,Running,235,0.885091207,-0.505634673,9.767006626,0.632746966,-0.682236185,0.028450513,2,1
2,Running,236,0.937089455,-0.782867691,10.02753569,0.438768134,-0.872498151,-0.010759474,2,1
2,Running,237,0.871219974,-0.77172602,10.02302476,0.407737888,-0.806748652,-0.00791182,2,1
2,Running,238,1.000480678,-0.74837498,9.613061873,0.625002723,-0.788125812,-0.000540518,2,1
2,Running,239,0.324556769,-0.496503474,9.732698772,0.442712051,-0.991962381,0.086939097,2,1
2,Running,240,0.769152193,-0.921104577,9.682463386,0.176744939,-0.888975799,-0.035213648,2,1
2,Running,241,0.300320533,-1.149056848,9.797064429,0.242562038,-0.609576201,0.020431118,2,1
2,Running,242,0.472232409,-0.847865807,9.552810868,0.389079321,-0.872512987,0.026908373,2,1
2,Running,243,0.662123393,-1.105224116,9.467153892,0.223572052,-0.885632409,0.006818296,2,1
2,Running,244,0.184831182,-0.800900293,9.939387465,0.345013216,-0.916485926,-0.070340944,2,1
2,Running,245,0.70345391,-0.865860409,9.950419001,0.252047764,-1.029152646,0.066522681,2,1
2,Running,246,-0.053714041,-0.788978061,9.85023511,0.328257251,-0.846584448,0.014744715,2,1
2,Running,247,0.255208935,-0.827216921,10.02788006,0.268120565,-1.035456928,0.013803397,2,1
2,Running,248,0.713549524,-0.982428333,9.762880384,0.093710021,-1.118430233,0.012190731,2,1
2,Running,249,0.315523533,-0.712569424,9.846870868,0.069788739,-0.928693164,-0.087245686,2,1
2,Running,250,0.035818905,-0.688672277,10.11448899,0.016065494,-0.996168912,-0.003733545,2,1
2,Running,251,-0.309243037,-0.869191732,9.539971655,0.067573983,-0.945331891,-0.099611855,2,1
2,Running,252,-0.258163676,-1.219337865,9.663184867,0.068212273,-0.995410986,-0.077400854,2,1
2,Running,253,-0.222268891,-1.079547887,9.733326139,-0.155968728,-1.114298698,0.01575481,2,1
2,Running,254,0.136691905,-1.23481972,9.828268743,-0.127647515,-0.95164842,0.065698464,2,1
2,Running,255,-0.022349224,-0.70364126,9.811469183,-0.199458315,-1.009199589,-0.050225074,2,1
2,Running,256,-0.35943235,-1.122692579,9.584622107,-0.190431971,-0.977618267,-0.005763705,2,1
2,Running,257,-0.138646844,-0.383608435,9.757554831,-0.363520933,-0.963196073,0.020348149,2,1
2,Running,258,-0.560305487,-0.727132536,10.02681651,-0.154415847,-1.160555152,-0.044833129,2,1
2,Running,259,-0.306406114,-0.867321396,9.506652817,-0.338567204,-0.912202934,-0.005265987,2,1
2,Running,260,-0.47034344,-0.595268861,10.01086612,-0.247648126,-0.679986354,-0.024418517,2,1
2,Running,261,-0.399013937,-0.6851862,10.16035893,-0.361777745,-0.941674974,-0.030471163,2,1
2,Running,262,-0.676727607,-0.598494346,9.913750962,-0.493177589,-1.080470329,0.02769112,2,1
2,Running,263,-1.016315559,-0.628677319,9.890451513,-0.462867182,-1.040929771,-0.01063624,2,1
2,Running,264,-0.672787241,-0.836007496,9.601394561,-0.536819193,-0.911638221,-0.090529043,2,1
2,Running,265,-1.076240475,-0.650976613,9.591740173,-0.512076409,-1.015753641,-0.0384989,2,1
2,Running,266,-0.634926167,-0.653567572,10.14864984,-0.491398872,-0.924168004,-0.096704109,2,1
2,Running,267,-1.139811796,-0.920798632,9.518339628,-0.531878334,-0.653479159,-0.030749968,2,1
2,Running,268,-0.764108627,-0.302009873,9.823090626,-0.581218622,-0.739194296,0.03953685,2,1
2,Running,269,-0.899397467,-0.513556055,9.588639099,-0.584434758,-0.726896137,-0.066427514,2,1
2,Running,270,-1.04509541,-0.236202288,10.03787078,-0.635066957,-0.855175704,0.040497373,2,1
2,Running,271,-1.107054562,-0.235133419,9.620524872,-0.638481043,-0.67304635,0.071161767,2,1
2,Running,272,-1.118113544,-0.215562438,9.95029027,-0.761017835,-0.814619849,-0.038062011,2,1
2,Running,273,-0.779349767,0.026004684,9.701187524,-0.767479517,-0.782569682,-0.008848759,2,1
2,Running,274,-0.889232342,0.311315481,10.06824539,-0.763438415,-0.557282489,0.068477389,2,1
2,Running,275,-1.087553021,-0.082010222,10.16853864,-0.809783121,-0.608387377,0.035986313,2,1
2,Running,276,-1.114786195,0.118478925,9.922122543,-1.138238385,-0.601302838,0.021803471,2,1
2,Running,277,-0.83911189,0.320448477,10.18393913,-0.90435755,-0.534946448,0.104906641,2,1
2,Running,278,-1.142051157,-0.052959205,9.538308748,-0.906164304,-0.646173849,0.061755817,2,1
2,Running,279,-1.253390676,0.159763888,9.983175513,-0.857104977,-0.619167393,0.02171901,2,1
2,Running,280,-0.753153847,0.180269029,9.953895193,-0.965374471,-0.169354441,-0.042978842,2,1
2,Running,281,-0.93654376,0.171342522,10.1214398,-1.213577673,-0.426790005,-0.014049183,2,1
2,Running,282,-0.741197569,0.406794974,9.799558735,-0.838814507,-0.589623546,-0.0272958,2,1
2,Running,283,-0.98400123,0.75069835,9.732959524,-1.143501349,-0.265536311,-0.072354129,2,1
2,Running,284,-0.926582303,0.587327951,10.01927915,-1.066229761,-0.316731959,0.001565232,2,1
2,Running,285,-0.964412226,0.463357632,10.1002173,-1.05847701,-0.1934158,0.017653118,2,1
2,Running,286,-0.604238592,0.542549109,9.530820868,-0.791961815,-0.3380178,0.074990551,2,1
2,Running,287,-0.810489335,0.482480845,10.08310255,-0.943796374,-0.156223676,0.012347053,2,1
2,Running,288,-0.706463968,0.941150932,10.254105,-1.018199237,-0.082566547,-0.078492757,2,1
2,Running,289,-0.843267215,0.351241048,9.917859117,-1.075553617,-0.248720302,-0.065842179,2,1
2,Running,290,-0.741806545,0.95210985,9.886078678,-1.060966457,-0.137717188,-0.060178648,2,1
2,Running,291,-0.797442699,1.227409785,9.479005924,-1.190711946,0.0629796,0.010262703,2,1
2,Running,292,-0.735351831,0.877296865,10.15798082,-0.91176808,-0.045624748,0.003825726,2,1
2,Running,293,-0.643427549,0.869321441,9.916804841,-1.119989683,-0.092647942,0.034742972,2,1
2,Running,294,-0.387242254,0.765747663,10.3495357,-1.021178342,0.020751586,0.05237714,2,1
2,Running,295,-0.310459261,0.887832586,9.624694156,-0.879595717,0.089763837,0.064167376,2,1
2,Running,296,-0.166440407,0.82622573,9.872316623,-0.907245009,0.064262841,-0.029550394,2,1
2,Running,297,-0.003685006,0.951939158,9.933835676,-0.933512708,0.235108989,0.092109701,2,1
2,Running,298,0.088814498,0.902243956,9.89908317,-1.044122674,0.256684139,-0.032798221,2,1
2,Running,299,-0.065652566,0.775785935,10.14857185,-0.884640686,0.315382342,0.06731754,2,1
2,Running,300,-0.458656504,1.132819078,9.920718552,-0.925645842,0.092945084,0.010712536,2,1
2,Running,301,0.05415911,1.297328153,9.769841286,-1.025828214,0.338990053,-0.044108818,2,1
2,Running,302,0.249449506,0.957025114,9.801068932,-0.839255979,0.421910922,-0.04638301,2,1
2,Running,303,-0.191837405,0.783024508,9.688998179,-0.873471461,0.374054849,-0.074027628,2,1
2,Running,304,0.200141001,1.5116289,9.862954634,-0.840552277,0.439033111,-0.018564041,2,1
2,Running,305,0.548191046,0.837966905,9.886762486,-0.917803939,0.337357667,-0.005219193,2,1
2,Running,306,0.129577303,0.835455201,10.07858416,-1.120091941,0.414149773,0.015820995,2,1
2,Running,307,0.208691599,1.267282673,10.22628121,-0.886189574,0.534305094,-0.045889027,2,1
2,Running,308,0.585541157,0.852337241,10.07617048,-0.81661363,0.491414494,0.00914556,2,1
2,Running,309,0.348059165,1.078195126,9.706654796,-0.897480543,0.458289746,-0.071216411,2,1
2,Running,310,0.549372082,0.827836911,9.940541297,-0.812772212,0.542860382,0.069990443,2,1
2,Running,311,0.482565705,0.734554551,9.647330414,-0.765227883,0.794691328,-0.110200395,2,1
2,Running,312,0.483801009,0.71007855,9.773730358,-0.815376351,0.750702235,-0.01690471,2,1
2,Running,313,0.613346829,0.946616593,9.808278821,-0.641701217,0.655245278,0.011602316,2,1
2,Running,314,0.956782614,0.880803257,9.773635993,-0.696905793,0.711657001,0.062427537,2,1
2,Running,315,1.144311282,0.585959058,10.07622282,-0.490420169,0.840438201,0.032528531,2,1
2,Running,316,0.457497226,0.204848543,10.10403959,-0.438602744,0.79154547,0.002761601,2,1
2,Running,317,0.628315182,0.350219778,9.923158903,-0.454532213,0.775948463,0.013402337,2,1
2,Running,318,0.831745925,0.661844437,9.939978423,-0.703077237,0.799037383,-0.014033939,2,1
2,Running,319,1.112651183,0.407693078,9.83919246,-0.483767825,0.924535537,-0.049790038,2,1
2,Running,320,0.931077323,0.173330045,9.782095205,-0.560312555,0.918564831,-0.034135567,2,1
2,Running,321,1.230478392,-0.031038741,9.942369416,-0.62949027,0.910961896,-0.01522844,2,1
2,Running,322,0.906540656,0.175799502,9.753271283,-0.290312802,0.966778324,0.018371711,2,1
2,Running,323,1.118638987,0.355756834,9.579712705,-0.177828235,0.93290522,0.047953883,2,1
2,Running,324,0.685675171,0.240437332,9.841622215,-0.542785766,1.017702808,-0.000451434,2,1
2,Running,325,0.699379295,0.010283239,10.01583964,-0.249058423,0.977322222,0.033209415,2,1
2,Running,326,1.087412817,-0.139603561,10.08379295,-0.150657099,0.94905663,0.013633402,2,1
2,Running,327,1.170081763,-0.268119849,9.963624805,-0.268226759,0.866683307,0.026799033,2,1
2,Running,328,0.841487459,-0.368216772,9.899286379,-0.118072353,0.943907996,-0.114282247,2,1
2,Running,329,0.86429845,-0.076452229,9.781846799,-0.043785125,1.074408555,0.062395358,2,1
2,Running,330,1.232991957,-0.186456594,9.848414742,-0.141074024,1.118497951,-0.051058551,2,1
2,Running,331,0.663351874,-0.344534512,9.239102785,-0.150276497,0.944842295,-0.010825498,2,1
2,Running,332,0.786786726,-0.035649966,9.886546104,-0.305734915,1.036692805,-0.025245158,2,1
2,Running,333,1.093789804,-0.518639936,9.728201531,-0.087547997,0.936846287,0.039199127,2,1
2,Running,334,1.349558493,-0.709254243,9.851712107,0.022932137,1.090098792,-0.059242352,2,1
2,Running,335,1.110046001,-0.440093987,9.634328357,0.083612137,1.032217041,0.040471609,2,1
2,Running,336,0.761165963,-0.409289628,10.15107339,0.08284774,0.961719511,0.074777701,2,1
2,Running,337,0.943955805,-0.578049655,9.724951052,0.203274736,1.079255047,-0.114739978,2,1
2,Running,338,0.782706293,-0.802602622,10.1923823,0.027354021,1.051422162,0.051061922,2,1
2,Running,339,0.892491768,-0.681527098,9.371378926,0.212555162,0.87309118,-0.042250477,2,1
2,Running,340,0.49934246,-1.08324363,9.721552642,0.096696649,0.903692389,-0.084050603,2,1
2,Running,341,0.515750178,-0.923250215,9.855053282,0.355156274,1.01718998,0.103582421,2,1
2,Running,342,0.871320053,-0.902184556,9.641492251,0.356519911,1.058642637,0.006523395,2,1
2,Running,343,0.64231406,-0.818195473,9.942884528,0.515916873,0.971213804,-0.020706878,2,1
2,Running,344,0.321223947,-1.080954269,9.790481804,0.296971903,0.771758528,0.019900578,2,1
2,Running,345,0.152076706,-1.027953857,9.982914413,0.343741746,1.013087599,0.047288333,2,1
2,Running,346,0.516149845,-0.879142513,9.793875067,0.489648853,0.940547971,0.065734391,2,1
2,Running,347,-0.073561979,-1.023060777,9.51555157,0.362666096,1.011071004,-0.035126989,2,1
2,Running,348,0.148353434,-0.695747739,10.00379697,0.616364621,1.008615843,-0.006343811,2,1
2,Running,349,0.033620208,-1.193844758,9.583704198,0.52959198,0.729518896,-0.016769681,2,1
2,Running,350,-0.141277574,-1.075264919,9.886135723,0.560879226,0.722578771,-0.064555687,2,1
2,Running,351,-0.07047889,-1.029987781,9.699773386,0.65309091,0.77821641,0.084188893,2,1
2,Running,352,-0.144107682,-0.839339369,9.5086557,0.584463428,0.781836795,-0.04875017,2,1
2,Running,353,-0.2655678,-1.107370435,9.945239859,0.679053047,0.577450241,-0.011906285,2,1
2,Running,354,-0.530416612,-1.060357906,9.863018703,0.640348779,0.629500323,0.011085612,2,1
2,Running,355,-0.187635755,-1.079098808,9.921960298,0.542121805,0.830583792,-0.023665552,2,1
2,Running,356,-0.406764587,-1.177100705,9.515508016,0.544540641,0.787353094,0.010065313,2,1
2,Running,357,-0.300498341,-0.695106005,9.847116801,0.802503832,0.638915376,-0.014979148,2,1
2,Running,358,-0.54880618,-0.755243271,9.57408645,0.62080895,0.732474199,-0.052996965,2,1
2,Running,359,-0.529477994,-0.755395094,9.860391399,0.854616542,0.697272621,-0.069454285,2,1
2,Running,360,-0.319200957,-1.186761095,9.603094906,0.667065611,0.387310003,-0.001825579,2,1
2,Running,361,-0.662151942,-0.737299837,9.784810261,0.87325792,0.539045109,0.002855559,2,1
2,Running,362,-0.821700151,-0.717937464,9.866377766,0.841050083,0.568348977,0.034480057,2,1
2,Running,363,-0.537483579,-0.825846478,9.626642969,0.733343773,0.482502374,0.040677228,2,1
2,Running,364,-0.508405883,-0.864597682,9.814775038,0.901540311,0.285000362,0.032774032,2,1
2,Running,365,-1.153822428,-0.48856756,9.804098885,0.903047637,0.536191835,-0.009768743,2,1
2,Running,366,-1.227616716,-0.400874364,9.537654175,0.726964603,0.309099825,0.003118959,2,1
2,Running,367,-0.716084077,-0.57507114,9.870231409,0.923143149,0.485445442,-0.090684174,2,1
2,Running,368,-0.565543081,-0.479348901,9.835770512,0.902604462,0.177129893,-0.016736575,2,1
2,Running,369,-0.975031171,-0.651787002,9.852717493,1.023610721,0.205396675,-0.012872389,2,1
2,Running,370,-1.176709314,-0.536372826,9.774987192,0.928924873,0.241036779,-0.06216769,2,1
2,Running,371,-0.76630454,-0.408298763,10.03938617,1.029165411,0.212813421,0.038846409,2,1
2,Running,372,-1.177374846,-0.459669031,9.848903064,0.964114041,0.346638152,-0.000288905,2,1
2,Running,373,-0.951444372,0.105437557,9.591562887,1.044136343,0.224625954,-0.003344412,2,1
2,Running,374,-1.202251201,-0.184102676,9.70775718,1.033673455,-0.029221997,0.010889573,2,1
2,Running,375,-0.59141742,-0.085387245,9.935345903,1.063301541,-0.066720401,-0.028233763,2,1
2,Running,376,-1.092283429,0.092241968,9.59666804,1.202530219,-0.271457883,0.031640627,2,1
2,Running,377,-0.939112869,-0.042741564,9.922414626,0.907868224,-0.17704965,0.048670687,2,1
2,Running,378,-1.090864586,0.179474834,9.718561816,1.11213002,-0.102375397,0.06727294,2,1
2,Running,379,-1.073151891,0.284783752,9.989047065,0.883124737,-0.200826167,-0.000679151,2,1
2,Running,380,-1.175107584,0.05447124,10.09325342,1.096185907,0.149654095,-0.030378948,2,1
2,Running,381,-0.948991845,0.506174341,9.781681702,0.964315315,-0.190806778,0.004632172,2,1
2,Running,382,-0.551940556,0.529776618,10.21574257,0.981870697,-0.435186614,0.079867997,2,1
2,Running,383,-0.80208972,0.461697794,9.830658496,0.830445218,-0.308772384,-0.008205047,2,1
2,Running,384,-0.696357024,0.401175929,10.04882765,0.968101411,-0.364053436,0.006245332,2,1
2,Running,385,-0.950442281,0.144837995,9.64623112,0.809637958,-0.367567437,0.044634697,2,1
2,Running,386,-1.259220318,0.463995552,9.97237457,0.812517879,-0.327655618,0.045839075,2,1
2,Running,387,-0.785284382,0.332482817,9.610705702,1.027433136,-0.358289679,-0.071476311,2,1
2,Running,388,-0.887815749,0.906402012,9.487130744,0.784526501,-0.413585352,-0.035878399,2,1
2,Running,389,-0.701118701,1.243939045,9.98303859,0.92331327,-0.21647273,0.045992982,2,1
2,Running,390,-0.750709078,0.871788895,9.916299562,0.894042016,-0.476265895,-0.001972641,2,1
2,Running,391,-0.447615587,0.799948008,9.780552494,0.881616549,-0.569591385,-0.009763906,2,1
2,Running,392,-0.788047193,0.907466382,10.00043483,0.805599877,-0.672135902,0.091238214,2,1
2,Running,393,-0.553429126,0.95253077,9.794720687,0.870367022,-0.496466262,0.033059157,2,1
2,Running,394,-0.206988281,0.740692726,9.686464997,0.786248122,-0.73123428,-0.069199687,2,1
2,Running,395,-0.325039171,0.764637711,9.883737078,0.64632027,-0.543789185,-0.062687565,2,1
2,Running,396,-0.067073014,1.04527076,9.746286565,0.756350144,-0.68894812,-0.049896276,2,1
2,Running,397,0.206183442,0.908639325,9.624911343,0.768798643,-0.643519986,-0.046109101,2,1
2,Running,398,-0.37642904,1.340880184,9.737696011,0.721537754,-0.718982045,0.065312251,2,1
2,Running,399,-0.167954619,0.717613324,9.696571678,0.609564521,-0.773431089,0.00615848,2,1
2,Running,400,-0.110827199,1.011267711,9.841427244,0.579895675,-0.944048632,0.063723513,2,1
2,Running,401,-0.281060624,0.968349407,9.717441327,0.639683824,-0.744540861,0.032423532,2,1
2,Running,402,0.078847976,0.79583766,10.13523988,0.603531457,-0.785428545,0.038017029,2,1
2,Running,403,0.23681323,1.1518924,9.864301781,0.613666584,-0.779717838,-0.013964421,2,1
2,Running,404,0.523213804,0.986873332,9.750781995,0.51527496,-0.916797167,0.020842204,2,1
2,Running,405,0.145190134,0.809957372,9.901792631,0.537762654,-1.042871634,0.014275271,2,1
2,Running,406,0.708047783,1.039789608,9.887619352,0.347339746,-0.914380092,-0.081998781,2,1
2,Running,407,0.035836343,0.886674793,9.832094873,0.325354231,-0.969940978,0.022688445,2,1
2,Running,408,0.497591278,1.050127827,9.812055117,0.310576486,-0.704043471,-0.025930702,2,1
2,Running,409,0.546823967,0.681672602,9.791873353,0.373298304,-0.864745641,0.01527055,2,1
2,Running,410,0.552649517,0.927176277,9.958590235,0.279263949,-0.955791741,0.064929346,2,1
2,Running,411,0.676877339,0.578129143,9.798765903,0.403860528,-0.870574436,-0.039562598,2,1
2,Running,412,0.470390704,1.180764603,10.06810517,0.183814665,-0.948123865,0.029370055,2,1
2,Running,413,0.550704012,0.64849397,10.03869675,0.150088484,-0.938472521,0.094010317,2,1
2,Running,414,0.610701509,0.713048072,9.526079969,0.246917418,-0.99679452,0.051766414,2,1
2,Running,415,0.90553442,0.679855884,10.0555013,0.314867445,-1.035564125,0.043758288,2,1
2,Running,416,0.633107963,0.289123296,9.9310349,0.112112341,-1.014935365,-0.039513972,2,1
2,Running,417,0.645004693,0.390322055,9.77479851,0.099729084,-1.053281464,-0.076007145,2,1
2,Running,418,0.493366124,0.412961384,9.827152208,-0.197138328,-1.171299781,-0.083034232,2,1
2,Running,419,1.303629107,0.407836655,9.573508678,0.21165092,-1.202800534,-0.053687262,2,1
2,Running,420,0.602499471,-0.254581592,9.610611852,0.038774018,-1.169105653,0.003485277,2,1
2,Running,421,0.852365139,0.440730299,9.763308887,-0.127683633,-1.049467529,-0.036805666,2,1
2,Running,422,0.883842546,0.208986554,10.00619042,-0.458423913,-0.959799859,0.083386418,2,1
2,Running,423,1.218648081,0.091239875,9.834341707,-0.406205218,-0.978549949,-0.024050327,2,1
2,Running,424,0.8798698,0.048573505,9.975565358,-0.108410792,-0.952403194,0.074078271,2,1
2,Running,425,0.603130209,0.262842434,9.925008482,-0.270186731,-1.032137398,-0.018500715,2,1
2,Running,426,1.21704404,-0.140808669,9.851421754,-0.106313466,-1.048463909,0.007909778,2,1
2,Running,427,0.992823231,-0.131627842,9.585245102,-0.185783851,-1.019668602,-0.043985517,2,1
2,Running,428,1.122226543,-0.072487565,9.725957771,-0.304613373,-0.894211814,-0.069796287,2,1
2,Running,429,0.592861816,-0.241769407,9.920897048,-0.43394764,-0.925292848,0.009365215,2,1
2,Running,430,1.025722891,-0.169842973,10.16152493,-0.583131484,-0.709704457,-0.020188231,2,1
2,Running,431,0.729678916,-0.413163236,9.818958997,-0.706400028,-0.965452633,-0.019774249,2,1
2,Running,432,1.209228125,-0.163941707,9.795951504,-0.587393313,-0.921576948,-0.015794358,2,1
2,Running,433,0.901138548,-0.421862666,9.687491875,-0.548834312,-0.711406536,-0.009442108,2,1
2,Running,434,1.187808947,-0.379088593,9.858442208,-0.697523596,-0.779912366,0.01348581,2,1
2,Running,435,0.633828291,-0.334539592,9.490876291,-0.518126816,-0.795749311,0.029545526,2,1
2,Running,436,1.032024685,-0.495304761,9.812453608,-0.54003225,-0.830989977,0.036819097,2,1
2,Running,437,0.622301732,-0.882246885,9.857225846,-0.764851378,-0.935848116,0.002450682,2,1
2,Running,438,0.67871568,-1.184680883,9.775649079,-0.643727827,-0.912864655,0.01038178,2,1
2,Running,439,0.587638725,-0.838147459,9.741264428,-0.629447886,-0.94204365,-0.028345067,2,1
2,Running,440,0.413502736,-0.47442708,9.990140025,-0.873939083,-0.622027481,0.018304417,2,1
2,Running,441,0.419393949,-0.506979299,9.696875129,-0.774115593,-0.637723841,0.098091185,2,1
2,Running,442,0.489182625,-0.836266925,9.226944543,-0.869759696,-0.472306195,0.099770214,2,1
2,Running,443,0.552198075,-0.874676303,9.836583914,-0.92698289,-0.628484821,-0.04583657,2,1
2,Running,444,0.617013573,-1.098593825,10.22126561,-0.884534266,-0.420095913,0.129731339,2,1
2,Running,445,0.545753789,-0.894862587,9.762900049,-0.875798841,-0.46946799,-0.009544247,2,1
2,Running,446,0.283702841,-0.602953123,9.671507585,-0.895893233,-0.480483697,0.013489064,2,1
2,Running,447,0.469965893,-0.914715835,10.08082955,-0.962745007,-0.492542171,0.057939525,2,1
2,Running,448,0.257218763,-1.122726431,9.960438692,-0.924230883,-0.511356408,0.023433513,2,1
2,Running,449,-0.021708838,-0.832800192,9.863147236,-0.88363902,-0.18745314,0.050555564,2,1
2,Running,450,-0.030247681,-1.385076894,9.633234995,-1.025275176,-0.398215919,0.040369238,2,1
2,Running,451,0.017641052,-0.985008476,10.07526028,-0.91218275,-0.174943155,-0.033645403,2,1
2,Running,452,0.213499257,-0.892386624,9.962971533,-1.026583949,-0.249361508,0.059435392,2,1
2,Running,453,-0.059562978,-1.039294298,9.911708862,-0.979096522,-0.165427562,-0.013481274,2,1
2,Running,454,-0.264201947,-1.117660853,9.663173179,-0.8418669,-0.14597795,-0.066442217,2,1
2,Running,455,-0.354636756,-1.035599475,9.742732701,-0.977674317,-0.268805397,0.065594542,2,1
2,Running,456,-0.858793864,-0.438598004,9.996756252,-0.940478745,-0.058753524,0.017059147,2,1
2,Running,457,-0.305248906,-0.919472677,9.44821566,-0.945283659,-0.14334177,0.03950581,2,1
2,Running,458,0.128262651,-1.070945155,9.777286939,-1.053622738,-0.110062868,-0.016314952,2,1
2,Running,459,-0.690535427,-1.081231238,10.00456443,-1.060526258,-0.043658934,-0.030597246,2,1
2,Running,460,-0.581250622,-0.951347605,9.929098904,-0.995340894,0.31491853,-0.010700563,2,1
2,Running,461,-0.442550972,-0.683125074,9.987677657,-1.019737396,-0.071289939,0.039957735,2,1
2,Running,462,-0.870825999,-0.593564341,9.639216543,-0.890876736,0.016089057,-0.016593575,2,1
2,Running,463,-0.592446493,-0.585264521,9.545723847,-1.126450024,0.080778281,-0.069615994,2,1
2,Running,464,-0.712487808,-0.93002429,9.767512837,-1.022271878,0.056542869,0.005423821,2,1
2,Running,465,-0.590679456,-0.483158656,9.865124837,-0.900674822,0.270410799,-0.032615542,2,1
